Interest Rate,Rate Spread,Loan Amount,Loan-to-Value Ratio,No Intro Rate Period,Intro Rate Period,Property Value,Income,Debt-to-Income Ratio,Term 360,Conforming,State,Product Type,Race,Ethnicity,Sex,Low-Priced
0.05,0.00054,455000.0,0.899,1,0,675000.0,202000.0,0.37,1.0,1.0,SC,conventional,White,Non-Hispanic,Male,1.0
0.055,0.00945,365000.0,0.8,1,0,455000.0,88000.0,0.45,1.0,1.0,NV,conventional,White,Non-Hispanic,Male,1.0
0.055,0.0159,85000.0,0.9978,1,0,85000.0,53000.0,0.45,1.0,1.0,MI,fsa_rhs,White,Non-Hispanic,Male,0.0
0.05,0.00525,305000.0,1.0,1,0,305000.0,82000.0,0.41,1.0,1.0,PA,va,White,Non-Hispanic,Male,1.0
0.04625,0.00063,345000.0,0.9578,1,0,355000.0,54000.0,0.75,1.0,1.0,AZ,va,White,Non-Hispanic,Male,1.0
0.05,0.00178,145000.0,0.8,1,0,185000.0,43000.0,0.47,1.0,1.0,PA,conventional,White,Non-Hispanic,Female,1.0
0.04375,-1e-05,255000.0,1.0,1,0,255000.0,67000.0,0.48,1.0,1.0,WA,va,White,Non-Hispanic,Male,1.0
0.03875,-8e-05,385000.0,0.8,1,0,475000.0,240000.0,0.25,0.0,1.0,TX,conventional,White,Hispanic,Male,1.0
0.0475,0.0035199999999999,345000.0,0.8,1,0,425000.0,53000.0,0.47,1.0,1.0,UT,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00361,65000.0,1.0,1,0,75000.0,28000.0,0.38,1.0,1.0,MO,conventional,Black,Non-Hispanic,Female,1.0
0.055,0.0127,65000.0,0.7878799999999999,1,0,85000.0,25000.0,0.25,1.0,1.0,WA,conventional,White,Hispanic,Female,1.0
0.04625,0.00261,275000.0,1.0,1,0,265000.0,67000.0,0.55,1.0,1.0,NV,va,Black,Non-Hispanic,Male,1.0
0.04625,0.00569,475000.0,0.95,1,0,505000.0,142000.0,0.33,1.0,1.0,WA,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00167,455000.0,0.75,1,0,875000.0,174000.0,0.44,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.055,0.01945,195000.0,0.95,1,0,215000.0,47000.0,0.46,1.0,1.0,TX,conventional,White,Hispanic,Male,0.0
0.0458999999999999,0.00196,95000.0,0.8318000000000001,1,0,115000.0,40000.0,0.33,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.05,0.00506,645000.0,0.83839,1,0,775000.0,125000.0,0.45,1.0,1.0,CA,conventional,White,Hispanic,Male,1.0
0.0525,0.00535,245000.0,0.75,1,0,335000.0,93000.0,0.25,1.0,1.0,IN,conventional,White,Non-Hispanic,Female,1.0
0.05125,0.00788,145000.0,1.0215,1,0,145000.0,52000.0,0.55,1.0,1.0,IL,va,White,Non-Hispanic,Female,1.0
0.05125,0.00633,205000.0,0.59172,1,0,335000.0,47000.0,0.47,1.0,1.0,FL,conventional,White,Hispanic,Female,1.0
0.0475,0.00868,175000.0,0.95,1,0,185000.0,68000.0,0.39,1.0,1.0,MI,conventional,White,Non-Hispanic,Male,1.0
0.0525,0.00807,195000.0,0.97,1,0,195000.0,54000.0,0.36,1.0,1.0,NC,conventional,White,Non-Hispanic,Male,1.0
0.04275,-0.00201,335000.0,0.8,1,0,415000.0,98000.0,0.25,1.0,1.0,MN,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00378,125000.0,1.0,1,0,125000.0,51000.0,0.25,1.0,1.0,AL,va,Black,Non-Hispanic,Male,1.0
0.0575,0.02076,155000.0,0.8948,1,0,175000.0,73000.0,0.55,1.0,1.0,OH,fha,Black,Non-Hispanic,Female,0.0
0.045,-0.001034,255000.0,0.8,1,0,325000.0,109000.0,0.39,1.0,1.0,IL,conventional,Asian,Non-Hispanic,Male,1.0
0.04375,0.00836,265000.0,0.965,1,0,265000.0,74000.0,0.55,1.0,1.0,OK,fha,White,Non-Hispanic,Male,1.0
0.0375,-0.00015,205000.0,0.8,0,62,255000.0,125000.0,0.1,1.0,1.0,NC,conventional,Asian,Non-Hispanic,Male,1.0
0.05125,0.0049499999999999,195000.0,0.95,1,0,205000.0,60000.0,0.25,1.0,1.0,MI,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00483,125000.0,0.9,1,0,155000.0,59000.0,0.43,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.0064,55000.0,0.43478,1,0,115000.0,54000.0,0.39,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.045,0.0058099999999999,165000.0,1.0,1,0,155000.0,71000.0,0.25,1.0,1.0,OH,va,White,Non-Hispanic,Male,1.0
0.03875,0.00517,285000.0,0.9333,1,0,305000.0,88000.0,0.45,1.0,1.0,MN,conventional,White,Non-Hispanic,Female,1.0
0.045,0.005943,245000.0,0.95,1,0,255000.0,116000.0,0.33,0.0,1.0,NY,conventional,White,Non-Hispanic,Male,1.0
0.0525,0.01997,275000.0,1.0239,1,0,275000.0,80000.0,0.36,1.0,1.0,UT,fha,White,Non-Hispanic,Male,0.0
0.0525,0.00669,225000.0,0.8,1,0,275000.0,89000.0,0.39,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00267,205000.0,1.01005,1,0,205000.0,65000.0,0.39,1.0,1.0,FL,fsa_rhs,White,Non-Hispanic,Female,1.0
0.04,-0.00493,605000.0,0.8,1,0,755000.0,160000.0,0.33,1.0,1.0,CA,conventional,Asian,Non-Hispanic,Male,1.0
0.045,0.00403,85000.0,1.0,0,122,85000.0,35000.0,0.33,1.0,1.0,IA,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.011082,125000.0,0.97,1,0,135000.0,63000.0,0.36,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.0028,95000.0,1.0101,1,0,95000.0,42000.0,0.25,1.0,1.0,IA,fsa_rhs,White,Non-Hispanic,Male,1.0
0.03625,-0.0007199999999999,585000.0,0.8,0,84,735000.0,230000.0,0.25,1.0,0.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00264,135000.0,0.9,1,0,155000.0,70000.0,0.1,1.0,1.0,OH,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.0046999999999999,235000.0,0.95,1,0,245000.0,78000.0,0.36,1.0,1.0,NC,conventional,White,Non-Hispanic,Male,1.0
0.03875,0.00701,125000.0,0.8,1,0,155000.0,167000.0,0.25,0.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.0068,215000.0,0.95,1,0,235000.0,77000.0,0.49,1.0,1.0,AZ,conventional,Native american,Hispanic,Female,1.0
0.04375,-0.0021,335000.0,1.0,1,0,335000.0,105000.0,0.75,1.0,1.0,VA,va,White,Non-Hispanic,Male,1.0
0.045,0.0023499999999999,105000.0,1.0,1,0,105000.0,33000.0,0.33,1.0,1.0,WI,va,White,Non-Hispanic,Male,1.0
0.05199,0.00413,105000.0,0.7761,1,0,135000.0,44000.0,0.25,1.0,1.0,MO,conventional,White,Non-Hispanic,Female,1.0
0.045,0.00322,145000.0,0.9666,1,0,155000.0,50000.0,0.38,1.0,1.0,CT,conventional,Black,Hispanic,Male,1.0
0.04875,0.00746,125000.0,0.85,1,0,155000.0,67000.0,0.25,1.0,1.0,NC,conventional,White,Non-Hispanic,Male,1.0
0.045,0.0007,255000.0,0.47619,1,0,525000.0,32000.0,0.48,1.0,1.0,NV,conventional,White,Non-Hispanic,Male,1.0
0.05375,0.0146,175000.0,1.0117,1,0,185000.0,54000.0,0.43,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.05,0.01761,125000.0,0.965,1,0,125000.0,59000.0,0.36,1.0,1.0,AZ,fha,White,Non-Hispanic,Male,0.0
0.0775,0.03387,395000.0,0.8,0,60,495000.0,174000.0,0.49,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,0.0
0.04625,0.00808,1465000.0,0.85,1,0,1725000.0,312000.0,0.42,1.0,0.0,MD,conventional,White,Non-Hispanic,Male,1.0
0.05375,0.01582,335000.0,0.965,1,0,345000.0,97000.0,0.33,1.0,1.0,OR,fha,White,Non-Hispanic,Male,0.0
0.04125,0.0074,255000.0,0.96996,1,0,265000.0,119000.0,0.44,1.0,1.0,FL,conventional,Black,Non-Hispanic,Female,1.0
0.045,0.00394,125000.0,0.3333299999999999,1,0,365000.0,130000.0,0.33,0.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00245,315000.0,0.9,1,0,345000.0,95000.0,0.33,1.0,1.0,PA,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.01042,155000.0,0.965,1,0,165000.0,38000.0,0.41,1.0,1.0,LA,fha,White,Non-Hispanic,Female,1.0
0.0475,0.0034,85000.0,1.00435,1,0,85000.0,28000.0,0.36,1.0,1.0,AL,fsa_rhs,White,Non-Hispanic,Male,1.0
0.045,-0.000114,185000.0,0.8,1,0,225000.0,72000.0,0.46,1.0,1.0,SC,conventional,White,Non-Hispanic,Male,1.0
0.05125,0.01524,185000.0,0.9984,1,0,195000.0,36000.0,0.55,1.0,1.0,CO,fha,White,Hispanic,Female,0.0
0.0525,0.01034,175000.0,0.9931,1,0,175000.0,59000.0,0.33,1.0,1.0,MI,fsa_rhs,White,Non-Hispanic,Male,1.0
0.04,0.00666,105000.0,0.98204,1,0,105000.0,54000.0,0.1,1.0,1.0,GA,fsa_rhs,Black,Non-Hispanic,Female,1.0
0.04875,0.01225,205000.0,0.965,1,0,215000.0,63000.0,0.47,1.0,1.0,TX,fha,White,Hispanic,Male,1.0
0.0475,0.0094399999999999,95000.0,1.0393,1,0,125000.0,28000.0,0.33,1.0,1.0,SC,fha,Black,Non-Hispanic,Female,1.0
0.05125,0.00895,235000.0,0.97,1,0,245000.0,58000.0,0.33,1.0,1.0,MN,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.0023699999999999,175000.0,0.9,1,0,195000.0,74000.0,0.25,1.0,1.0,IL,conventional,White,Non-Hispanic,Male,1.0
0.0425,-0.00281,385000.0,1.0,1,0,385000.0,91000.0,0.55,1.0,1.0,FL,va,White,Hispanic,Male,1.0
0.04875,-0.00024,205000.0,0.8,1,0,255000.0,58000.0,0.33,1.0,1.0,PA,conventional,White,Non-Hispanic,Female,1.0
0.055,0.02031,185000.0,0.965,1,0,195000.0,137000.0,0.37,1.0,1.0,TX,fha,White,Non-Hispanic,Male,0.0
0.04875,0.01391,125000.0,0.965,1,0,125000.0,36000.0,0.41,1.0,1.0,IN,fha,White,Non-Hispanic,Male,1.0
0.04,0.0043,415000.0,1.0329000000000002,1,0,405000.0,87000.0,0.55,1.0,1.0,NV,va,White,Non-Hispanic,Male,1.0
0.055,0.01425,315000.0,0.9,1,0,355000.0,146000.0,0.33,1.0,1.0,FL,conventional,White,Hispanic,Male,1.0
0.0475,0.00874,565000.0,0.95,1,0,595000.0,147000.0,0.43,1.0,1.0,NY,conventional,Asian,Non-Hispanic,Male,1.0
0.04625,0.0032,165000.0,0.99941,1,0,175000.0,33000.0,0.33,1.0,1.0,UT,conventional,White,Non-Hispanic,Female,1.0
0.03875,-0.00077,685000.0,0.8,1,0,865000.0,270000.0,0.25,1.0,1.0,HI,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.0058,125000.0,0.95,1,0,135000.0,42000.0,0.33,1.0,1.0,MA,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.005181,75000.0,0.97,1,0,75000.0,39000.0,0.25,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.045,0.00919,235000.0,0.94082,1,0,245000.0,50000.0,0.55,1.0,1.0,MN,fha,White,Non-Hispanic,Female,1.0
0.05125,0.01645,145000.0,0.965,1,0,155000.0,54000.0,0.49,1.0,1.0,IL,fha,White,Non-Hispanic,Female,0.0
0.0475,0.00411,255000.0,0.95,1,0,275000.0,117000.0,0.42,1.0,1.0,KY,conventional,White,Non-Hispanic,Female,1.0
0.05,0.01556,205000.0,0.9818,1,0,205000.0,53000.0,0.4,1.0,1.0,GA,fha,Black,Non-Hispanic,Female,0.0
0.04875,0.00486,245000.0,0.95,1,0,265000.0,78000.0,0.41,1.0,1.0,VA,conventional,White,Non-Hispanic,Female,1.0
0.05625,0.02129,275000.0,0.965,1,0,275000.0,83000.0,0.43,1.0,1.0,MD,fha,Black,Non-Hispanic,Female,0.0
0.04375,0.0023899999999999,255000.0,0.8,0,84,325000.0,61000.0,0.49,1.0,1.0,NJ,conventional,White,Non-Hispanic,Male,1.0
0.07,0.02684,265000.0,0.8,0,60,335000.0,83000.0,0.47,1.0,1.0,NJ,conventional,White,Non-Hispanic,Female,0.0
0.04,0.0014,125000.0,1.01,1,0,115000.0,56000.0,0.33,1.0,1.0,PR,fsa_rhs,White,Hispanic,Female,1.0
0.04125,-0.00302,355000.0,0.8,1,0,445000.0,84000.0,0.4,1.0,1.0,PA,conventional,White,Non-Hispanic,Male,1.0
0.04125,0.00138,455000.0,0.9,1,0,565000.0,354000.0,0.37,1.0,0.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.00364,555000.0,0.6,1,0,925000.0,167000.0,0.39,1.0,0.0,MN,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.0014399999999999,575000.0,0.8,1,0,725000.0,190000.0,0.46,1.0,0.0,CO,conventional,White,Hispanic,Male,1.0
0.04375,0.00848,135000.0,0.94997,1,0,135000.0,44000.0,0.48,1.0,1.0,MD,fha,White,Non-Hispanic,Female,1.0
0.03875,-0.000737,265000.0,0.8,1,0,335000.0,128000.0,0.47,0.0,1.0,IL,conventional,White,Non-Hispanic,Female,1.0
0.05,0.00959,55000.0,0.95,1,0,65000.0,40000.0,0.46,1.0,1.0,NC,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00677,155000.0,0.95,1,0,165000.0,69000.0,0.36,1.0,1.0,AZ,conventional,White,Non-Hispanic,Female,1.0
0.0425,-0.0004399999999999,115000.0,0.213,1,0,545000.0,40000.0,0.49,1.0,1.0,MD,conventional,Black,Non-Hispanic,Female,1.0
0.0475,0.00261,115000.0,0.8,1,0,145000.0,46000.0,0.41,1.0,1.0,OK,conventional,White,Non-Hispanic,Female,1.0
0.0499,0.00553,125000.0,0.8,1,0,155000.0,40000.0,0.33,1.0,1.0,MS,conventional,White,Non-Hispanic,Female,1.0
0.0525,0.00682,215000.0,0.8,1,0,265000.0,84000.0,0.44,1.0,1.0,AZ,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.01417,125000.0,0.965,1,0,125000.0,46000.0,0.39,1.0,1.0,CA,fha,White,Non-Hispanic,Male,1.0
0.04625,0.0014399999999999,335000.0,0.75,1,0,445000.0,120000.0,0.36,1.0,1.0,CA,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00596,215000.0,0.95,1,0,225000.0,51000.0,0.45,1.0,1.0,AL,conventional,White,Non-Hispanic,Female,1.0
0.05375,0.00732,165000.0,0.95,1,0,175000.0,74000.0,0.25,1.0,1.0,IN,conventional,White,Non-Hispanic,Female,1.0
0.0575,0.0204099999999999,425000.0,0.73913,0,61,575000.0,274000.0,0.1,1.0,1.0,CA,conventional,White,Hispanic,Male,0.0
0.0375,-0.0023,1095000.0,0.8904000000000001,1,0,1215000.0,386000.0,0.36,1.0,0.0,MD,va,Black,Non-Hispanic,Male,1.0
0.0475,0.002,495000.0,0.7,1,0,715000.0,148000.0,0.25,1.0,1.0,WA,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00966,135000.0,0.9818,1,0,135000.0,33000.0,0.33,1.0,1.0,SC,fha,White,Non-Hispanic,Female,1.0
0.04875,0.01286,135000.0,1.05,1,0,145000.0,37000.0,0.36,1.0,1.0,NV,conventional,Native american,Non-Hispanic,Female,1.0
0.05125,0.0175,125000.0,1.0389,1,0,125000.0,34000.0,0.42,1.0,1.0,GA,fha,Black,Non-Hispanic,Female,0.0
0.045,0.004,255000.0,0.95,1,0,265000.0,75000.0,0.46,1.0,1.0,TN,conventional,White,Non-Hispanic,Female,1.0
0.04625,0.0033,395000.0,0.97,1,0,405000.0,135000.0,0.44,1.0,1.0,NV,conventional,White,Non-Hispanic,Male,1.0
0.05125,0.0141999999999999,215000.0,0.9818,1,0,225000.0,90000.0,0.33,1.0,1.0,TX,fha,White,Non-Hispanic,Male,1.0
0.0475,0.0030499999999999,275000.0,0.85,1,0,325000.0,96000.0,0.25,1.0,1.0,CO,conventional,White,Non-Hispanic,Female,1.0
0.04625,0.01911,115000.0,1.0,1,0,115000.0,44000.0,0.39,1.0,1.0,IN,fha,White,Non-Hispanic,Male,0.0
0.04625,0.0004,285000.0,0.6339,1,0,455000.0,77000.0,0.38,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00489,385000.0,0.97,1,0,405000.0,150000.0,0.33,1.0,1.0,MI,conventional,White,Non-Hispanic,Male,1.0
0.055,0.01262,165000.0,0.97,1,0,175000.0,32000.0,0.47,1.0,1.0,GA,conventional,White,Hispanic,Male,1.0
0.045,0.00033,245000.0,1.0,1,0,245000.0,98000.0,0.1,1.0,1.0,OR,va,White,Non-Hispanic,Female,1.0
0.04625,-0.00025,225000.0,0.75,1,0,305000.0,75000.0,0.25,1.0,1.0,OR,conventional,Asian,Non-Hispanic,Male,1.0
0.0375,-1e-05,165000.0,0.7843000000000001,1,0,205000.0,31000.0,0.46,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.045,0.00529,285000.0,0.9,0,84,315000.0,96000.0,0.33,1.0,1.0,MI,conventional,White,Non-Hispanic,Male,1.0
0.05,0.01437,105000.0,0.96499,1,0,75000.0,31000.0,0.55,1.0,1.0,OH,fha,White,Non-Hispanic,Female,1.0
0.0375,-0.0010199999999999,675000.0,0.61393,1,0,1105000.0,188000.0,0.49,1.0,1.0,CA,conventional,White,Non-Hispanic,Female,1.0
0.05,0.00113,325000.0,1.0,1,0,325000.0,0.0,0.42,1.0,1.0,OK,va,Black,Non-Hispanic,Male,1.0
0.0425,0.00393,175000.0,0.9463,1,0,195000.0,88000.0,0.42,1.0,1.0,WY,fsa_rhs,White,Non-Hispanic,Male,1.0
0.055,0.01129,235000.0,1.0,1,0,235000.0,72000.0,0.4,1.0,1.0,VA,va,Black,Non-Hispanic,Male,1.0
0.04625,-0.002178,455000.0,0.85,1,0,545000.0,227000.0,0.55,1.0,0.0,FL,conventional,White,Hispanic,Male,1.0
0.055,0.01962,165000.0,0.965,1,0,165000.0,42000.0,0.55,1.0,1.0,TX,fha,White,Hispanic,Male,0.0
0.06,0.012,205000.0,1.0086,1,0,205000.0,51000.0,0.49,1.0,1.0,MN,conventional,White,Hispanic,Male,1.0
0.0399,-0.0007,145000.0,1.0,0,84,175000.0,99000.0,0.25,1.0,1.0,IA,conventional,White,Non-Hispanic,Male,1.0
0.0425,0.00575,235000.0,0.95,1,0,255000.0,77000.0,0.33,1.0,1.0,CT,conventional,White,Non-Hispanic,Female,1.0
0.0425,0.01069,275000.0,0.95,1,0,285000.0,106000.0,0.42,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.03875,-0.00026,265000.0,1.0,1,0,265000.0,69000.0,0.55,1.0,1.0,TN,va,White,Non-Hispanic,Male,1.0
0.045,0.00279,275000.0,0.95,1,0,295000.0,342000.0,0.33,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.0425,-0.001395,195000.0,0.8,1,0,245000.0,104000.0,0.33,0.0,1.0,LA,conventional,White,Non-Hispanic,Female,1.0
0.04,0.0002,375000.0,1.0,1,0,375000.0,225000.0,0.25,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.05,0.01448,305000.0,0.965,1,0,315000.0,53000.0,0.49,1.0,1.0,UT,fha,Hawaiian or pacific islander,Non-Hispanic,Male,1.0
0.04375,0.01035,245000.0,0.9074,1,0,275000.0,90000.0,0.41,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.01058,75000.0,0.97,1,0,75000.0,48000.0,0.25,1.0,1.0,PA,conventional,Black,Non-Hispanic,Male,1.0
0.05,0.00546,165000.0,0.8972,1,0,185000.0,52000.0,0.25,1.0,1.0,NM,conventional,White,Non-Hispanic,Male,1.0
0.05,0.00945,455000.0,0.95,1,0,485000.0,140000.0,0.33,1.0,1.0,OR,conventional,White,Non-Hispanic,Female,1.0
0.045,0.01036,85000.0,0.965,1,0,85000.0,23000.0,0.45,1.0,1.0,MS,fha,White,Non-Hispanic,Female,1.0
0.0525,0.01409,235000.0,0.8987999999999999,1,0,265000.0,64000.0,0.39,1.0,1.0,KY,conventional,White,Hispanic,Male,1.0
0.0458999999999999,0.01042,115000.0,0.97,1,0,125000.0,42000.0,0.37,1.0,1.0,KY,conventional,White,Non-Hispanic,Female,1.0
0.04625,-0.0001,205000.0,0.95,1,0,215000.0,65000.0,0.33,1.0,1.0,SC,conventional,White,Hispanic,Male,1.0
0.0475,0.00325,235000.0,1.0215,1,0,235000.0,64000.0,0.38,1.0,1.0,FL,va,White,Non-Hispanic,Male,1.0
0.03375,0.00307,625000.0,0.8,0,84,785000.0,125000.0,0.47,1.0,1.0,CA,conventional,Asian,Non-Hispanic,Female,1.0
0.0425,0.00198,155000.0,0.97,1,0,165000.0,60000.0,0.25,1.0,1.0,MN,conventional,White,Non-Hispanic,Male,1.0
0.045,-0.00124,325000.0,0.7998999999999999,1,0,415000.0,108000.0,0.49,1.0,1.0,NY,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00209,275000.0,0.8,1,0,345000.0,90000.0,0.47,1.0,1.0,IL,conventional,White,Non-Hispanic,Female,1.0
0.04625,0.00409,135000.0,0.9,1,0,155000.0,66000.0,0.25,1.0,1.0,PA,conventional,White,Non-Hispanic,Male,1.0
0.0399,0.0034699999999999,345000.0,0.95,1,0,365000.0,72000.0,0.45,1.0,1.0,UT,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00987,115000.0,0.9488,1,0,125000.0,30000.0,0.25,1.0,1.0,PR,fsa_rhs,Black,Hispanic,Female,1.0
0.05,0.008,145000.0,0.97,1,0,145000.0,57000.0,0.25,1.0,1.0,VA,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.00424,215000.0,0.9,1,0,235000.0,70000.0,0.49,1.0,1.0,TN,conventional,White,Non-Hispanic,Male,1.0
0.046,0.00188,495000.0,1.0,1,0,495000.0,270000.0,0.33,1.0,1.0,VA,conventional,Asian,Hispanic,Female,1.0
0.03375,-0.0024,1005000.0,0.75,0,84,1345000.0,324000.0,0.36,1.0,0.0,WA,conventional,Asian,Non-Hispanic,Male,1.0
0.04875,0.0059299999999999,135000.0,0.87,1,0,155000.0,41000.0,0.42,1.0,1.0,TX,conventional,White,Non-Hispanic,Female,1.0
0.05125,0.008,95000.0,0.57,1,0,175000.0,43000.0,0.55,1.0,1.0,VA,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.01328,105000.0,0.965,1,0,105000.0,32000.0,0.55,1.0,1.0,GA,fha,Black,Non-Hispanic,Female,1.0
0.0425,0.00231,405000.0,1.0,1,0,395000.0,75000.0,0.55,1.0,1.0,CA,va,White,Hispanic,Male,1.0
0.04875,0.00295,215000.0,1.0,1,0,215000.0,81000.0,0.33,1.0,1.0,GA,va,White,Non-Hispanic,Male,1.0
0.0475,0.00554,125000.0,0.95,1,0,135000.0,37000.0,0.38,1.0,1.0,WI,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.01008,215000.0,0.88607,1,0,255000.0,46000.0,0.55,1.0,1.0,AL,fha,White,Non-Hispanic,Female,1.0
0.06,0.0239,155000.0,0.9846,1,0,155000.0,43000.0,0.43,1.0,1.0,NV,fha,White,Non-Hispanic,Male,0.0
0.04625,0.00313,355000.0,0.9,1,0,395000.0,86000.0,0.47,1.0,1.0,NV,conventional,Black,Non-Hispanic,Male,1.0
0.04375,0.00227,205000.0,0.99836,1,0,205000.0,83000.0,0.25,1.0,1.0,CT,fsa_rhs,White,Non-Hispanic,Female,1.0
0.04,8e-05,135000.0,0.3421099999999999,1,0,385000.0,106000.0,0.1,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.05125,0.013383,245000.0,0.97,1,0,245000.0,85000.0,0.49,1.0,1.0,AL,conventional,White,Non-Hispanic,Female,1.0
0.05,0.01467,115000.0,0.965,1,0,115000.0,90000.0,0.25,1.0,1.0,WA,fha,White,Non-Hispanic,Female,1.0
0.0475,0.0023599999999999,435000.0,0.77679,1,0,565000.0,94000.0,0.45,1.0,1.0,OR,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.0028199999999999,205000.0,0.8,1,0,255000.0,64000.0,0.38,1.0,1.0,IL,conventional,Asian,Non-Hispanic,Male,1.0
0.04375,-0.0058899999999999,1005000.0,0.8,1,0,1255000.0,300000.0,0.43,1.0,0.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.05,0.0060999999999999,655000.0,0.8,0,360,815000.0,260000.0,0.45,1.0,1.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.0035299999999999,295000.0,0.8,1,0,375000.0,165000.0,0.33,1.0,1.0,NM,conventional,White,Hispanic,Male,1.0
0.05125,0.00545,285000.0,1.0,1,0,285000.0,120000.0,0.25,1.0,1.0,TX,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.00637,245000.0,1.0215,1,0,265000.0,62000.0,0.44,1.0,1.0,TX,va,White,Hispanic,Male,1.0
0.05375,0.00555,255000.0,0.8,1,0,315000.0,123000.0,0.25,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.045,-0.00124,485000.0,0.9,1,0,535000.0,150000.0,0.25,1.0,0.0,NJ,conventional,White,Non-Hispanic,Male,1.0
0.0425,-0.00164,415000.0,0.5999099999999999,1,0,695000.0,221000.0,0.33,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.045,-0.00133,205000.0,1.0,1,0,205000.0,48000.0,0.55,1.0,1.0,IL,va,White,Non-Hispanic,Male,1.0
0.05625,0.02086,345000.0,0.95,1,0,355000.0,179000.0,0.38,1.0,1.0,AL,conventional,White,Non-Hispanic,Male,0.0
0.0325,-0.0001,415000.0,0.75,1,0,555000.0,100000.0,0.46,0.0,1.0,WA,conventional,White,Non-Hispanic,Female,1.0
0.05,0.01496,205000.0,0.965,1,0,205000.0,158000.0,0.1,1.0,1.0,NC,fha,Asian,Non-Hispanic,Female,1.0
0.04875,0.0030919999999999,295000.0,0.95,1,0,315000.0,77000.0,0.39,1.0,1.0,IL,conventional,White,Non-Hispanic,Female,1.0
0.03875,0.00091,205000.0,0.74074,0,122,275000.0,40000.0,0.45,1.0,1.0,MN,conventional,White,Non-Hispanic,Female,1.0
0.045,-5e-05,285000.0,0.8,1,0,355000.0,111000.0,0.33,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.06125,0.02574,225000.0,0.965,1,0,235000.0,101000.0,0.55,1.0,1.0,TX,fha,White,Non-Hispanic,Male,0.0
0.0575,0.02071,185000.0,1.0,1,0,195000.0,39000.0,0.55,1.0,1.0,AZ,fha,White,Hispanic,Male,0.0
0.045,0.0053,125000.0,0.95,1,0,135000.0,41000.0,0.33,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.045,0.00327,285000.0,0.95,1,0,305000.0,85000.0,0.4,1.0,1.0,NJ,conventional,White,Non-Hispanic,Female,1.0
0.0388,0.00662,325000.0,0.8920999999999999,1,0,365000.0,57000.0,0.45,1.0,1.0,NY,fha,White,Hispanic,Male,1.0
0.0487999999999999,0.01425,95000.0,0.8,1,0,125000.0,34000.0,0.47,1.0,1.0,OH,fha,White,Non-Hispanic,Male,1.0
